domain,file,symbol,layer,role,calls_internal,called_by_internal,delegation_depth,decision_count,statement_count,has_branching,has_persistence,has_error_handling,superset_of,chain
policies,policy_driver,PolicyDriver.update_risk_ceiling,L5,WRAPPER,engine:PolicyEngine.update_risk_ceiling | policy_engine_driver:PolicyEngineDriver.update_risk_ceiling,engine:PolicyEngine.update_risk_ceiling,12,0,1,no,no,no,,policy_driver.PolicyDriver.update_risk_ceiling → engine.PolicyEngine.update_risk_ceiling → policy_engine_driver.PolicyEngineDriver.update_risk_ceiling
policies,policy_driver,PolicyDriver.update_safety_rule,L5,WRAPPER,engine:PolicyEngine.update_safety_rule | policy_engine_driver:PolicyEngineDriver.update_safety_rule,engine:PolicyEngine.update_safety_rule,12,0,1,no,no,no,,policy_driver.PolicyDriver.update_safety_rule → engine.PolicyEngine.update_safety_rule → policy_engine_driver.PolicyEngineDriver.update_safety_rule
policies,policy_driver,PolicyDriver.validate_dependency_dag,L5,WRAPPER,engine:PolicyEngine.validate_dependency_dag,engine:PolicyEngine.activate_policy_version,12,0,1,no,no,no,,policy_driver.PolicyDriver.validate_dependency_dag → engine.PolicyEngine.validate_dependency_dag
policies,policy_driver,get_policy_driver,L5,LEAF,,,0,1,3,yes,no,no,,policy_driver.get_policy_driver
policies,policy_driver,reset_policy_driver,L5,WRAPPER,,,0,0,2,no,no,no,,policy_driver.reset_policy_driver
policies,policy_engine_driver,PolicyEngineDriver.__init__,L6,WRAPPER,,compiler_parser:ParseError.__init__ | dsl_parser:ParseError.__init__ | interpreter:EvaluationError.__init__ | ir_compiler:OptimizingIRCompiler.__init__ | phase_status_invariants:PhaseStatusInvariantEnforcementError.__init__ | policy_proposal_engine:PolicyActivationBlockedError.__init__ | policy_proposal_engine:PolicyDeletionBlockedError.__init__ | prevention_engine:PolicyViolationError.__init__ | snapshot_engine:PolicySnapshotError.__init__ | tokenizer:TokenizerError.__init__,0,0,2,no,no,no,,policy_engine_driver.PolicyEngineDriver.__init__
policies,policy_engine_driver,PolicyEngineDriver._get_engine,L6,LEAF,,engine:PolicyEngine._load_policies | engine:PolicyEngine._persist_evaluation | engine:PolicyEngine.acknowledge_violation | engine:PolicyEngine.activate_policy_version | engine:PolicyEngine.add_dependency_with_dag_check | engine:PolicyEngine.create_policy_version | engine:PolicyEngine.create_temporal_policy | engine:PolicyEngine.get_current_version | engine:PolicyEngine.get_dependency_graph | engine:PolicyEngine.get_policy_conflicts | engine:PolicyEngine.get_policy_versions | engine:PolicyEngine.get_temporal_policies | engine:PolicyEngine.get_temporal_storage_stats | engine:PolicyEngine.get_temporal_utilization | engine:PolicyEngine.get_version_provenance | engine:PolicyEngine.get_violation | engine:PolicyEngine.get_violations | engine:PolicyEngine.prune_temporal_metrics | engine:PolicyEngine.reset_risk_ceiling | engine:PolicyEngine.resolve_conflict | engine:PolicyEngine.rollback_to_version | engine:PolicyEngine.update_risk_ceiling | engine:PolicyEngine.update_safety_rule | engine:PolicyEngine.validate_dependency_dag,0,1,2,yes,no,no,,policy_engine_driver.PolicyEngineDriver._get_engine
policies,policy_engine_driver,PolicyEngineDriver.activate_version,L6,WRAPPER,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.activate_policy_version | engine:PolicyEngine.rollback_to_version,11,0,1,no,yes,no,,policy_engine_driver.PolicyEngineDriver.activate_version → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.cap_temporal_events,L6,WRAPPER,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.prune_temporal_metrics,11,0,2,no,yes,no,,policy_engine_driver.PolicyEngineDriver.cap_temporal_events → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.compact_temporal_events,L6,INTERNAL,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.prune_temporal_metrics,11,0,5,no,yes,no,,policy_engine_driver.PolicyEngineDriver.compact_temporal_events → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.deactivate_all_versions,L6,WRAPPER,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.activate_policy_version | engine:PolicyEngine.create_policy_version,11,0,1,no,yes,no,,policy_engine_driver.PolicyEngineDriver.deactivate_all_versions → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.delete_old_temporal_events,L6,WRAPPER,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.prune_temporal_metrics,11,0,3,no,yes,no,,policy_engine_driver.PolicyEngineDriver.delete_old_temporal_events → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_active_policies_for_integrity,L6,WRAPPER,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.activate_policy_version,11,0,2,no,no,no,,policy_engine_driver.PolicyEngineDriver.fetch_active_policies_for_integrity → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_business_rules,L6,INTERNAL,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine._load_policies,11,0,2,no,no,no,,policy_engine_driver.PolicyEngineDriver.fetch_business_rules → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_conflicts,L6,SUPERSET,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.activate_policy_version | engine:PolicyEngine.get_dependency_graph | engine:PolicyEngine.get_policy_conflicts,11,2,6,yes,no,no,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,policy_engine_driver.PolicyEngineDriver.fetch_conflicts → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_current_active_version,L6,INTERNAL,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.get_current_version,11,0,2,no,no,no,,policy_engine_driver.PolicyEngineDriver.fetch_current_active_version → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_dependencies,L6,INTERNAL,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.get_dependency_graph,11,0,2,no,no,no,,policy_engine_driver.PolicyEngineDriver.fetch_dependencies → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_dependency_edges,L6,INTERNAL,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.activate_policy_version | engine:PolicyEngine.add_dependency_with_dag_check,11,1,4,yes,no,no,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,policy_engine_driver.PolicyEngineDriver.fetch_dependency_edges → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_dependency_edges_with_type,L6,WRAPPER,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.validate_dependency_dag,11,0,2,no,no,no,,policy_engine_driver.PolicyEngineDriver.fetch_dependency_edges_with_type → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_ethical_constraints,L6,INTERNAL,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine._load_policies,11,0,2,no,no,no,,policy_engine_driver.PolicyEngineDriver.fetch_ethical_constraints → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_ethical_constraints_for_integrity,L6,INTERNAL,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.activate_policy_version,11,0,2,no,no,no,,policy_engine_driver.PolicyEngineDriver.fetch_ethical_constraints_for_integrity → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_policy_version_by_id,L6,ENTRY,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,,11,0,2,no,no,no,,policy_engine_driver.PolicyEngineDriver.fetch_policy_version_by_id → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_policy_version_by_id_or_version,L6,INTERNAL,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.activate_policy_version,11,0,2,no,no,no,,policy_engine_driver.PolicyEngineDriver.fetch_policy_version_by_id_or_version → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_policy_versions,L6,INTERNAL,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.get_policy_versions,11,1,5,yes,no,no,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,policy_engine_driver.PolicyEngineDriver.fetch_policy_versions → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_provenance,L6,INTERNAL,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine.get_version_provenance,11,1,6,yes,no,no,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,policy_engine_driver.PolicyEngineDriver.fetch_provenance → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_risk_ceilings,L6,INTERNAL,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine._load_policies,11,0,2,no,no,no,,policy_engine_driver.PolicyEngineDriver.fetch_risk_ceilings → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
policies,policy_engine_driver,PolicyEngineDriver.fetch_safety_rules,L6,INTERNAL,deterministic_engine:DeterministicEngine.execute | sandbox_engine:SandboxService.execute,engine:PolicyEngine._load_policies,11,0,2,no,no,no,,policy_engine_driver.PolicyEngineDriver.fetch_safety_rules → deterministic_engine.DeterministicEngine.execute → sandbox_engine.SandboxService.execute
